,Corrected Time / s,Time / s,Current / A,Potential / V,Scan,Index
512,0.547943,32.71,0.118835,0.547638,2,7631
513,0.549011,32.7136,0.118713,0.548737,2,7632
514,0.550079,32.7172,0.11911,0.549805,2,7633
515,0.551147,32.7207,0.118317,0.550781,2,7634
516,0.552216,32.7243,0.118408,0.551941,2,7635
517,0.553284,32.7278,0.117554,0.553101,2,7636
518,0.554352,32.7314,0.117859,0.554108,2,7637
519,0.55542,32.735,0.117065,0.555115,2,7638
520,0.556488,32.7385,0.116974,0.556213,2,7639
521,0.557556,32.7421,0.11676,0.557251,2,7640
522,0.558624,32.7456,0.116608,0.558319,2,7641
523,0.559692,32.7492,0.116364,0.559448,2,7642
524,0.56076,32.7528,0.116333,0.560516,2,7643
525,0.561829,32.7563,0.116241,0.561523,2,7644
526,0.562897,32.7599,0.115845,0.562469,2,7645
527,0.563965,32.7634,0.115753,0.56366,2,7646
528,0.565033,32.767,0.115906,0.564758,2,7647
529,0.566101,32.7706,0.115356,0.565887,2,7648
530,0.567169,32.7741,0.115295,0.566925,2,7649
531,0.568237,32.7777,0.115173,0.567963,2,7650
532,0.569305,32.7812,0.115143,0.569092,2,7651
533,0.570374,32.7848,0.114929,0.570007,2,7652
534,0.571442,32.7884,0.114777,0.571136,2,7653
535,0.57251,32.7919,0.114716,0.572205,2,7654
536,0.573578,32.7955,0.115021,0.573303,2,7655
537,0.574646,32.799,0.114471,0.57431,2,7656
538,0.575714,32.8026,0.114471,0.575409,2,7657
539,0.576782,32.8062,0.114258,0.576508,2,7658
540,0.57785,32.8097,0.114166,0.577576,2,7659
541,0.578918,32.8133,0.114014,0.578583,2,7660
542,0.579987,32.8168,0.113892,0.579712,2,7661
543,0.581055,32.8204,0.11377,0.580719,2,7662
544,0.582123,32.824,0.1138,0.581787,2,7663
545,0.583191,32.8275,0.113739,0.582886,2,7664
546,0.584259,32.8311,0.113586,0.583954,2,7665
547,0.585327,32.8346,0.113434,0.584991,2,7666
548,0.586395,32.8382,0.113312,0.58606,2,7667
549,0.587463,32.8418,0.113342,0.587128,2,7668
550,0.588531,32.8453,0.113281,0.588196,2,7669
551,0.5896,32.8489,0.113159,0.589264,2,7670
552,0.590668,32.8524,0.113037,0.590332,2,7671
553,0.591736,32.856,0.112915,0.591431,2,7672
554,0.592804,32.8596,0.112701,0.592529,2,7673
555,0.593872,32.8631,0.11264,0.593536,2,7674
556,0.59494,32.8667,0.11264,0.594666,2,7675
557,0.596008,32.8702,0.112427,0.595703,2,7676
558,0.597076,32.8738,0.112274,0.596771,2,7677
559,0.598145,32.8774,0.112213,0.59787,2,7678
560,0.599213,32.8809,0.112152,0.598877,2,7679
561,0.600281,32.8845,0.111877,0.600037,2,7680
562,0.601349,32.888,0.111786,0.601074,2,7681
563,0.602417,32.8916,0.111511,0.602112,2,7682
564,0.603485,32.8952,0.111572,0.603149,2,7683
565,0.604553,32.8987,0.111511,0.604248,2,7684
566,0.605621,32.9023,0.11142,0.605255,2,7685
567,0.606689,32.9058,0.111328,0.606415,2,7686
568,0.607758,32.9094,0.111206,0.607422,2,7687
569,0.608826,32.913,0.111328,0.608521,2,7688
570,0.609894,32.9165,0.111359,0.609589,2,7689
571,0.610962,32.9201,0.110809,0.610657,2,7690
572,0.61203,32.9236,0.110901,0.611694,2,7691
573,0.613098,32.9272,0.110443,0.612762,2,7692
574,0.614166,32.9308,0.11026,0.613831,2,7693
575,0.615234,32.9343,0.110413,0.614899,2,7694
576,0.616302,32.9379,0.110474,0.615997,2,7695
577,0.617371,32.9414,0.110626,0.617004,2,7696
578,0.618439,32.945,0.110718,0.618073,2,7697
579,0.619507,32.9486,0.110809,0.619141,2,7698
580,0.620575,32.9521,0.110809,0.62027,2,7699
581,0.621643,32.9557,0.11087,0.621277,2,7700
582,0.622711,32.9592,0.111023,0.622375,2,7701
583,0.623779,32.9628,0.110962,0.623474,2,7702
584,0.624847,32.9664,0.110657,0.624573,2,7703
585,0.625916,32.9699,0.109985,0.625549,2,7704
586,0.626984,32.9735,0.110229,0.626678,2,7705
587,0.628052,32.977,0.110046,0.627716,2,7706
588,0.62912,32.9806,0.110199,0.628815,2,7707
589,0.630188,32.9842,0.110168,0.629852,2,7708
590,0.631256,32.9877,0.110138,0.630951,2,7709
591,0.632324,32.9913,0.109802,0.631989,2,7710
592,0.633392,32.9948,0.109985,0.633087,2,7711
593,0.63446,32.9984,0.110046,0.634125,2,7712
594,0.635529,33.002,0.110596,0.635193,2,7713
595,0.636597,33.0055,0.110565,0.636292,2,7714
596,0.637665,33.0091,0.110413,0.637299,2,7715
597,0.638733,33.0126,0.11084,0.638367,2,7716
598,0.639801,33.0162,0.110901,0.639435,2,7717
599,0.640869,33.0198,0.110535,0.640472,2,7718
600,0.641937,33.0233,0.110596,0.641571,2,7719
601,0.643005,33.0269,0.110687,0.642639,2,7720
602,0.644073,33.0304,0.110504,0.643707,2,7721
603,0.645142,33.034,0.110413,0.644806,2,7722
604,0.64621,33.0376,0.111511,0.645782,2,7723
605,0.647278,33.0411,0.111176,0.646942,2,7724
606,0.648346,33.0447,0.111145,0.648041,2,7725
607,0.649414,33.0482,0.111206,0.649109,2,7726
608,0.650482,33.0518,0.111145,0.650085,2,7727
609,0.65155,33.0554,0.111176,0.651215,2,7728
610,0.652618,33.0589,0.111206,0.652283,2,7729
611,0.653687,33.0625,0.111359,0.653259,2,7730
612,0.654755,33.066,0.111298,0.654419,2,7731
613,0.655823,33.0696,0.111237,0.655457,2,7732
614,0.656891,33.0732,0.111298,0.656555,2,7733
615,0.657959,33.0767,0.111298,0.657654,2,7734
616,0.659027,33.0803,0.111389,0.658661,2,7735
617,0.660095,33.0838,0.11142,0.659729,2,7736
618,0.661163,33.0874,0.111542,0.660797,2,7737
619,0.662231,33.091,0.111511,0.661926,2,7738
620,0.6633,33.0945,0.111603,0.662933,2,7739
621,0.664368,33.0981,0.111725,0.663971,2,7740
622,0.665436,33.1016,0.111694,0.66507,2,7741
623,0.666504,33.1052,0.111877,0.666229,2,7742
624,0.667572,33.1088,0.111938,0.667206,2,7743
625,0.66864,33.1123,0.111938,0.668335,2,7744
626,0.669708,33.1159,0.111786,0.669403,2,7745
627,0.670776,33.1194,0.112,0.67041,2,7746
628,0.671844,33.123,0.111969,0.671509,2,7747
629,0.672913,33.1266,0.111938,0.672516,2,7748
630,0.673981,33.1301,0.112061,0.673584,2,7749
631,0.675049,33.1337,0.112152,0.674744,2,7750
632,0.676117,33.1372,0.112457,0.67572,2,7751
633,0.677185,33.1408,0.112427,0.676819,2,7752
634,0.678253,33.1444,0.112518,0.677856,2,7753
635,0.679321,33.1479,0.11261,0.679016,2,7754
636,0.680389,33.1515,0.112671,0.679993,2,7755
637,0.681458,33.155,0.112488,0.681091,2,7756
638,0.682526,33.1586,0.112488,0.682159,2,7757
639,0.683594,33.1622,0.112701,0.683289,2,7758
640,0.684662,33.1657,0.112793,0.684296,2,7759
641,0.68573,33.1693,0.112915,0.685394,2,7760
642,0.686798,33.1728,0.112885,0.686462,2,7761
643,0.687866,33.1764,0.112762,0.687531,2,7762
644,0.688934,33.18,0.112732,0.688568,2,7763
645,0.690002,33.1835,0.112732,0.689667,2,7764
646,0.691071,33.1871,0.112915,0.690704,2,7765
647,0.692139,33.1906,0.112671,0.691803,2,7766
648,0.693207,33.1942,0.113007,0.692871,2,7767
649,0.694275,33.1978,0.11261,0.693939,2,7768
650,0.695343,33.2013,0.112579,0.694977,2,7769
651,0.696411,33.2049,0.11264,0.696014,2,7770
652,0.697479,33.2084,0.112366,0.697113,2,7771
653,0.698547,33.212,0.112366,0.698181,2,7772
654,0.699615,33.2156,0.112183,0.69928,2,7773
655,0.700684,33.2191,0.11203,0.700287,2,7774
656,0.701752,33.2227,0.111938,0.701385,2,7775
657,0.70282,33.2262,0.111786,0.702515,2,7776
658,0.703888,33.2298,0.111633,0.703522,2,7777
659,0.704956,33.2334,0.111572,0.70459,2,7778
660,0.706024,33.2369,0.111328,0.705688,2,7779
661,0.707092,33.2405,0.110901,0.706757,2,7780
662,0.70816,33.244,0.110657,0.707794,2,7781
663,0.709229,33.2476,0.110474,0.708801,2,7782
664,0.710297,33.2512,0.110321,0.709961,2,7783
665,0.711365,33.2547,0.110199,0.710999,2,7784
666,0.712433,33.2583,0.110016,0.712067,2,7785
667,0.713501,33.2618,0.109802,0.713165,2,7786
668,0.714569,33.2654,0.109711,0.714233,2,7787
669,0.715637,33.269,0.109528,0.715302,2,7788
670,0.716705,33.2725,0.109314,0.7164,2,7789
671,0.717773,33.2761,0.109253,0.717407,2,7790
672,0.718842,33.2796,0.109039,0.718475,2,7791
673,0.71991,33.2832,0.108917,0.719635,2,7792
674,0.720978,33.2868,0.108734,0.720612,2,7793
675,0.722046,33.2903,0.108551,0.721741,2,7794
676,0.723114,33.2939,0.108521,0.722778,2,7795
677,0.724182,33.2974,0.108368,0.723938,2,7796
678,0.72525,33.301,0.108429,0.724854,2,7797
679,0.726318,33.3046,0.108215,0.725983,2,7798
680,0.727386,33.3081,0.107758,0.727051,2,7799
681,0.728455,33.3117,0.107483,0.72821,2,7800
682,0.729523,33.3152,0.107391,0.729187,2,7801
683,0.730591,33.3188,0.107269,0.730255,2,7802
684,0.731659,33.3224,0.107574,0.731293,2,7803
685,0.732727,33.3259,0.106903,0.732391,2,7804
686,0.733795,33.3295,0.105927,0.733398,2,7805
687,0.734863,33.333,0.105286,0.734497,2,7806
688,0.735931,33.3366,0.105255,0.735565,2,7807
689,0.737,33.3402,0.104889,0.736664,2,7808
690,0.738068,33.3437,0.104828,0.737732,2,7809
691,0.739136,33.3473,0.104645,0.73877,2,7810
692,0.740204,33.3508,0.104492,0.739868,2,7811
693,0.741272,33.3544,0.10434,0.740906,2,7812
694,0.74234,33.358,0.104095,0.742004,2,7813
695,0.743408,33.3615,0.103912,0.743042,2,7814
696,0.744476,33.3651,0.103638,0.744171,2,7815
697,0.745544,33.3686,0.102203,0.7453,2,7816
698,0.746613,33.3722,0.102264,0.746338,2,7817
699,0.747681,33.3758,0.101715,0.747345,2,7818
700,0.748749,33.3793,0.101166,0.748383,2,7819
701,0.749817,33.3829,0.101776,0.749542,2,7820
702,0.750885,33.3864,0.100739,0.751038,2,7821
703,0.751953,33.39,0.100952,0.752258,2,7822
704,0.753021,33.3936,0.100647,0.752869,2,7823
705,0.754089,33.3971,0.10025,0.754089,2,7824
706,0.755157,33.4007,0.100311,0.755005,2,7825
707,0.756226,33.4042,0.100281,0.756836,2,7826
708,0.757294,33.4078,0.10022,0.757446,2,7827
709,0.758362,33.4114,0.099884,0.758362,2,7828
710,0.75943,33.4149,0.0996094,0.759888,2,7829
711,0.760498,33.4185,0.0994263,0.761108,2,7830
712,0.761566,33.422,0.0992432,0.761414,2,7831
713,0.762634,33.4256,0.098938,0.762939,2,7832
714,0.763702,33.4292,0.0986633,0.763245,2,7833
715,0.764771,33.4327,0.0983276,0.764771,2,7834
716,0.765839,33.4363,0.0982056,0.766602,2,7835
717,0.766907,33.4398,0.098114,0.766602,2,7836
718,0.767975,33.4434,0.0980225,0.768127,2,7837
719,0.769043,33.447,0.0979614,0.769653,2,7838
720,0.770111,33.4505,0.0977173,0.769653,2,7839
721,0.771179,33.4541,0.0975952,0.771484,2,7840
722,0.772247,33.4576,0.0975952,0.7724,2,7841
723,0.773315,33.4612,0.09729,0.773621,2,7842
724,0.774384,33.4648,0.0971985,0.774231,2,7843
725,0.775452,33.4683,0.0969543,0.775146,2,7844
726,0.77652,33.4719,0.0968933,0.776367,2,7845
727,0.777588,33.4754,0.0966797,0.777893,2,7846
728,0.778656,33.479,0.0965576,0.778503,2,7847
729,0.779724,33.4826,0.0965576,0.779419,2,7848
730,0.780792,33.4861,0.096283,0.78125,2,7849
731,0.78186,33.4897,0.0961914,0.78186,2,7850
732,0.782928,33.4932,0.0960083,0.782776,2,7851
733,0.783997,33.4968,0.0961609,0.783691,2,7852
734,0.785065,33.5004,0.0958557,0.785522,2,7853
735,0.786133,33.5039,0.0958862,0.786133,2,7854
736,0.787201,33.5075,0.0956726,0.786743,2,7855
737,0.788269,33.511,0.0955505,0.788879,2,7856
738,0.789337,33.5146,0.09552,0.789185,2,7857
739,0.790405,33.5182,0.0953064,0.790405,2,7858
740,0.791473,33.5217,0.0947266,0.791626,2,7859
741,0.792542,33.5253,0.0944824,0.792236,2,7860
742,0.79361,33.5288,0.0944824,0.793457,2,7861
743,0.794678,33.5324,0.0942383,0.794678,2,7862
744,0.795746,33.536,0.0939636,0.795898,2,7863
745,0.796814,33.5395,0.0938721,0.796204,2,7864
746,0.797882,33.5431,0.0937195,0.797729,2,7865
747,0.79895,33.5466,0.093689,0.79834,2,7866
748,0.800018,33.5502,0.0938721,0.800171,2,7867
749,0.801086,33.5538,0.0938721,0.800781,2,7868
750,0.802155,33.5573,0.0936279,0.802002,2,7869
751,0.803223,33.5609,0.0936279,0.803223,2,7870
752,0.804291,33.5644,0.0943298,0.804443,2,7871
753,0.805359,33.568,0.0939026,0.805664,2,7872
754,0.806427,33.5716,0.093689,0.806274,2,7873
755,0.807495,33.5751,0.0934448,0.806885,2,7874
756,0.808563,33.5787,0.0934143,0.808716,2,7875
757,0.809631,33.5822,0.0927429,0.809326,2,7876
758,0.810699,33.5858,0.0932922,0.810547,2,7877
759,0.811768,33.5894,0.0930176,0.811157,2,7878
760,0.812836,33.5929,0.0926819,0.812988,2,7879
761,0.813904,33.5965,0.0926208,0.813293,2,7880
762,0.814972,33.6,0.0928955,0.815125,2,7881
763,0.81604,33.6036,0.0928345,0.81604,2,7882
764,0.817108,33.6072,0.0926208,0.817566,2,7883
765,0.818176,33.6107,0.0931396,0.818176,2,7884
766,0.819244,33.6143,0.0930176,0.819092,2,7885
767,0.820313,33.6178,0.0933533,0.820618,2,7886
768,0.821381,33.6214,0.0922241,0.821533,2,7887
769,0.822449,33.625,0.0923462,0.823059,2,7888
770,0.823517,33.6285,0.0918579,0.823669,2,7889
771,0.824585,33.6321,0.0916138,0.824585,2,7890
772,0.825653,33.6356,0.0918579,0.8255,2,7891
773,0.826721,33.6392,0.0917053,0.826721,2,7892
774,0.827789,33.6428,0.0917664,0.827637,2,7893
775,0.828857,33.6463,0.09198,0.828857,2,7894
776,0.829926,33.6499,0.0920105,0.830078,2,7895
777,0.830994,33.6534,0.0920715,0.830994,2,7896
778,0.832062,33.657,0.0918579,0.831909,2,7897
779,0.83313,33.6606,0.0922546,0.832825,2,7898
780,0.834198,33.6641,0.0917969,0.834045,2,7899
781,0.835266,33.6677,0.0912476,0.835266,2,7900
782,0.836334,33.6712,0.090332,0.836182,2,7901
783,0.837402,33.6748,0.0890198,0.837402,2,7902
784,0.83847,33.6784,0.0897827,0.838623,2,7903
785,0.839539,33.6819,0.0886841,0.839844,2,7904
786,0.840607,33.6855,0.0879517,0.840149,2,7905
787,0.841675,33.689,0.0880127,0.841675,2,7906
788,0.842743,33.6926,0.0880737,0.842285,2,7907
789,0.843811,33.6962,0.0881042,0.843811,2,7908
790,0.844879,33.6997,0.0881653,0.845337,2,7909
791,0.845947,33.7033,0.0874023,0.846252,2,7910
792,0.847015,33.7068,0.0878296,0.846863,2,7911
793,0.848083,33.7104,0.0877686,0.848389,2,7912
794,0.849152,33.714,0.0873718,0.849304,2,7913
795,0.85022,33.7175,0.0874939,0.85022,2,7914
796,0.851288,33.7211,0.0871582,0.85083,2,7915
797,0.852356,33.7246,0.0872803,0.852356,2,7916
798,0.853424,33.7282,0.087677,0.853271,2,7917
799,0.854492,33.7318,0.0867615,0.854797,2,7918
800,0.85556,33.7353,0.0872192,0.855408,2,7919
801,0.856628,33.7389,0.0863953,0.856934,2,7920
802,0.857697,33.7424,0.0863342,0.857544,2,7921
803,0.858765,33.746,0.0879517,0.858765,2,7922
804,0.859833,33.7496,0.0887756,0.859985,2,7923
805,0.860901,33.7531,0.0889282,0.860291,2,7924
806,0.861969,33.7567,0.0892944,0.861816,2,7925
807,0.863037,33.7602,0.0897217,0.862427,2,7926
808,0.864105,33.7638,0.0885925,0.863953,2,7927
809,0.865173,33.7674,0.0876465,0.865479,2,7928
810,0.866241,33.7709,0.0885315,0.866089,2,7929
811,0.86731,33.7745,0.0886841,0.867004,2,7930
812,0.868378,33.778,0.0887756,0.868225,2,7931
813,0.869446,33.7816,0.0882263,0.869446,2,7932
814,0.870514,33.7852,0.0886536,0.870667,2,7933
815,0.871582,33.7887,0.0890808,0.872192,2,7934
816,0.87265,33.7923,0.0889282,0.872498,2,7935
817,0.873718,33.7958,0.0890808,0.873718,2,7936
818,0.874786,33.7994,0.0893555,0.874939,2,7937
819,0.875854,33.803,0.0922241,0.875549,2,7938
820,0.876923,33.8065,0.0902405,0.877075,2,7939
821,0.877991,33.8101,0.0905457,0.877686,2,7940
822,0.879059,33.8136,0.0911255,0.879517,2,7941
823,0.880127,33.8172,0.0914307,0.880127,2,7942
824,0.881195,33.8208,0.0925598,0.880737,2,7943
825,0.882263,33.8243,0.0904846,0.881653,2,7944
826,0.883331,33.8279,0.0908508,0.883179,2,7945
827,0.884399,33.8314,0.0899353,0.884705,2,7946
828,0.885468,33.835,0.0855713,0.88562,2,7947
829,0.886536,33.8386,0.0847473,0.88623,2,7948
830,0.887604,33.8421,0.0848083,0.887451,2,7949
831,0.888672,33.8457,0.0826111,0.888672,2,7950
832,0.88974,33.8492,0.0794983,0.889893,2,7951
833,0.890808,33.8528,0.0776978,0.891113,2,7952
834,0.891876,33.8564,0.0768127,0.891724,2,7953
835,0.892944,33.8599,0.0765076,0.892639,2,7954
836,0.894012,33.8635,0.0761414,0.89386,2,7955
837,0.895081,33.867,0.0761719,0.895081,2,7956
838,0.896149,33.8706,0.0782166,0.896301,2,7957
839,0.897217,33.8742,0.0785522,0.896912,2,7958
840,0.898285,33.8777,0.0789795,0.898438,2,7959
841,0.899353,33.8813,0.0807495,0.899353,2,7960
842,0.900421,33.8848,0.0819092,0.900269,2,7961
843,0.901489,33.8884,0.0824585,0.901794,2,7962
844,0.902557,33.892,0.0830994,0.9021,2,7963
845,0.903625,33.8955,0.0840759,0.90332,2,7964
846,0.904694,33.8991,0.085083,0.904541,2,7965
847,0.905762,33.9026,0.085907,0.905151,2,7966
848,0.90683,33.9062,0.0862427,0.906982,2,7967
849,0.907898,33.9098,0.0875549,0.907593,2,7968
850,0.908966,33.9133,0.0882874,0.908813,2,7969
851,0.910034,33.9169,0.0892639,0.909729,2,7970
852,0.911102,33.9204,0.0898132,0.91095,2,7971
853,0.91217,33.924,0.0908203,0.91156,2,7972
854,0.913239,33.9276,0.0914917,0.913696,2,7973
855,0.914307,33.9311,0.0921326,0.914612,2,7974
856,0.915375,33.9347,0.092804,0.914917,2,7975
857,0.916443,33.9382,0.0942993,0.916748,2,7976
858,0.917511,33.9418,0.0954285,0.917053,2,7977
859,0.918579,33.9454,0.0965271,0.918274,2,7978
860,0.919647,33.9489,0.0975342,0.920105,2,7979
861,0.920715,33.9525,0.098053,0.920715,2,7980
862,0.921783,33.956,0.0992126,0.921326,2,7981
863,0.922852,33.9596,0.100067,0.923157,2,7982
864,0.92392,33.9632,0.100922,0.923462,2,7983
865,0.924988,33.9667,0.102081,0.925598,2,7984
866,0.926056,33.9703,0.102875,0.926208,2,7985
867,0.927124,33.9738,0.103363,0.927124,2,7986
868,0.928192,33.9774,0.104279,0.92804,2,7987
869,0.92926,33.981,0.105469,0.929565,2,7988
870,0.930328,33.9845,0.106567,0.930176,2,7989
871,0.931396,33.9881,0.107422,0.931702,2,7990
872,0.932465,33.9916,0.10849,0.932312,2,7991
873,0.933533,33.9952,0.109528,0.934143,2,7992
874,0.934601,33.9988,0.111206,0.934753,2,7993
875,0.935669,34.0023,0.111908,0.935059,2,7994
876,0.936737,34.0059,0.112823,0.936279,2,7995
877,0.937805,34.0094,0.113922,0.93811,2,7996
878,0.938873,34.013,0.114838,0.939026,2,7997
879,0.939941,34.0166,0.116516,0.940247,2,7998
880,0.94101,34.0201,0.117218,0.941467,2,7999
881,0.942078,34.0237,0.118347,0.942078,2,8000
882,0.943146,34.0272,0.119324,0.942993,2,8001
883,0.944214,34.0308,0.121063,0.944214,2,8002
884,0.945282,34.0344,0.121704,0.945129,2,8003
885,0.94635,34.0379,0.122803,0.94696,2,8004
886,0.947418,34.0415,0.12381,0.94696,2,8005
887,0.948486,34.045,0.125458,0.947876,2,8006
888,0.949554,34.0486,0.127136,0.949402,2,8007
889,0.950623,34.0522,0.128326,0.950317,2,8008
890,0.951691,34.0557,0.129639,0.951538,2,8009
891,0.952759,34.0593,0.131226,0.952759,2,8010
892,0.953827,34.0628,0.132721,0.953674,2,8011
893,0.954895,34.0664,0.134125,0.955505,2,8012
894,0.955963,34.07,0.135468,0.955811,2,8013
895,0.957031,34.0735,0.137512,0.957031,2,8014
896,0.958099,34.0771,0.138855,0.957947,2,8015
897,0.959167,34.0806,0.140259,0.959473,2,8016
898,0.960236,34.0842,0.141205,0.960693,2,8017
899,0.961304,34.0878,0.143036,0.961304,2,8018
900,0.962372,34.0913,0.144714,0.962524,2,8019
901,0.96344,34.0949,0.146362,0.963745,2,8020
902,0.964508,34.0984,0.148438,0.964355,2,8021
903,0.965576,34.102,0.151123,0.965576,2,8022
904,0.966644,34.1056,0.15332,0.966797,2,8023
905,0.967712,34.1091,0.155975,0.967407,2,8024
906,0.968781,34.1127,0.157349,0.968933,2,8025
907,0.969849,34.1162,0.159729,0.969849,2,8026
908,0.970917,34.1198,0.160828,0.970764,2,8027
909,0.971985,34.1234,0.163239,0.971985,2,8028
910,0.973053,34.1269,0.165344,0.972595,2,8029
911,0.974121,34.1305,0.167542,0.973816,2,8030
912,0.975189,34.134,0.170288,0.975037,2,8031
913,0.976257,34.1376,0.172821,0.976257,2,8032
914,0.977325,34.1412,0.176056,0.977783,2,8033
915,0.978394,34.1447,0.179016,0.978088,2,8034
916,0.979462,34.1483,0.181976,0.979309,2,8035
917,0.98053,34.1518,0.185516,0.98053,2,8036
918,0.981598,34.1554,0.188751,0.981445,2,8037
919,0.982666,34.159,0.19165,0.982666,2,8038
920,0.983734,34.1625,0.194641,0.983582,2,8039
921,0.984802,34.1661,0.197998,0.984802,2,8040
922,0.98587,34.1696,0.20163,0.985718,2,8041
923,0.986938,34.1732,0.205231,0.986633,2,8042
924,0.988007,34.1768,0.208435,0.988159,2,8043
925,0.989075,34.1803,0.212372,0.989075,2,8044
926,0.990143,34.1839,0.215912,0.990601,2,8045
927,0.991211,34.1874,0.219543,0.991516,2,8046
928,0.992279,34.191,0.222961,0.992126,2,8047
929,0.993347,34.1946,0.226288,0.993042,2,8048
930,0.994415,34.1981,0.230652,0.994263,2,8049
931,0.995483,34.2017,0.234344,0.995178,2,8050
932,0.996552,34.2052,0.237915,0.997009,2,8051
933,0.99762,34.2088,0.242554,0.99762,2,8052
934,0.998688,34.2124,0.246613,0.99884,2,8053
935,0.999756,34.2159,0.251495,0.999756,2,8054
936,1.00082,34.2195,0.256683,1.00037,2,8055
937,0.999756,34.223,0.253723,0.999756,2,8056
938,0.998688,34.2266,0.251587,0.99823,2,8057
939,0.99762,34.2302,0.248566,0.997925,2,8058
940,0.996552,34.2337,0.245605,0.996399,2,8059
941,0.995483,34.2373,0.242645,0.995483,2,8060
942,0.994415,34.2408,0.239014,0.994568,2,8061
943,0.993347,34.2444,0.236023,0.993652,2,8062
944,0.992279,34.248,0.233276,0.992432,2,8063
945,0.991211,34.2515,0.230133,0.991516,2,8064
946,0.990143,34.2551,0.226685,0.98999,2,8065
947,0.989075,34.2586,0.223907,0.98938,2,8066
948,0.988007,34.2622,0.220917,0.988159,2,8067
949,0.986938,34.2658,0.217804,0.986938,2,8068
950,0.98587,34.2693,0.215057,0.985413,2,8069
951,0.984802,34.2729,0.212097,0.985413,2,8070
952,0.983734,34.2764,0.20929,0.983582,2,8071
953,0.982666,34.28,0.206421,0.982971,2,8072
954,0.981598,34.2836,0.203186,0.98175,2,8073
955,0.98053,34.2871,0.200317,0.98053,2,8074
956,0.979462,34.2907,0.197296,0.979614,2,8075
957,0.978394,34.2942,0.194641,0.978699,2,8076
958,0.977325,34.2978,0.191284,0.977173,2,8077
959,0.976257,34.3014,0.189056,0.976257,2,8078
960,0.975189,34.3049,0.186432,0.975647,2,8079
